Year,Activity,Source,Destination,Energy (MW.h),Total Value (CAN$),Price (CAN$/MW.h)
2011,Imports,Minnesota,Total,129871.5,3858862.03,29.71
2011,Imports,Missouri,Ontario,201,6959.03,34.62
2011,Imports,Missouri,Total,201,6959.03,34.62
2011,Imports,Montana,Alberta,5059,151255.74,29.9
2011,Imports,Montana,British Columbia,404978.12,6437918.05,15.9
2011,Imports,Montana,Total,410037.12,6589173.79,16.07
2011,Imports,Nevada,British Columbia,8983,190387.22,21.19
2011,Imports,Nevada,Total,8983,190387.22,21.19
2011,Imports,New England-ISO,Quebec,9718,385142.72,36.69
2011,Imports,New England-ISO,Total,9718,385142.72,36.69
2011,Imports,New Mexico,British Columbia,17363,185709.99,10.7
2011,Imports,New Mexico,Total,17363,185709.99,10.7
2011,Imports,New York,Alberta,62795,3271100.17,52.09
2011,Imports,New York,Ontario,1141535,43197199.55,37.84
2011,Imports,New York,Quebec,432783,14400985.65,33.28
2011,Imports,New York,Total,1637113,60869285.37,37.18
2011,Imports,North Dakota,Alberta,38075,829974.41,21.8
2011,Imports,North Dakota,Saskatchewan,319772,8453670.43,26.44
2011,Imports,North Dakota,Total,357847,9283644.84,25.94
2011,Imports,Oregon,Alberta,101,4709.92,46.63
2011,Imports,Oregon,British Columbia,421982.5,5283091.01,12.52
2011,Imports,Oregon,Total,422083.5,5287800.93,12.53
2011,Imports,Pennsylvania,Alberta,14528,268167,18.46
2011,Imports,Pennsylvania,British Columbia,31181,615964.85,19.75
2011,Imports,Pennsylvania,Manitoba,4,128.02,32.01
2011,Imports,Pennsylvania,Nova Scotia,145658,10409739,71.47
2011,Imports,Pennsylvania,Ontario,40003,1498244.27,37.45
2011,Imports,Pennsylvania,Saskatchewan,22,265.5,12.07
2011,Imports,Pennsylvania,Total,231396,12792508.64,55.28
2011,Imports,Texas,British Columbia,85,335.76,3.95
2011,Imports,Texas,Total,85,335.76,3.95
2011,Imports,Total,Alberta,990938.54,29161927.49,29.43
2011,Imports,Total,British Columbia,9998737.12,209111397.5,20.91
2011,Imports,Total,Manitoba,138637,3848857.03,27.76
2011,Imports,Total,New Brunswick,584490.752,32590649.95,55.76
2011,Imports,Total,Nova Scotia,145758,10412240,71.44
2011,Imports,Total,Ontario,1775318.3,62158764.94,35.01
2011,Imports,Total,Quebec,443412,14816961.5,33.35
2011,Imports,Total,Saskatchewan,321177,8574932.53,26.7
2011,Imports,Total,Total,14398468.71,370675731,25.74
2011,Imports,Utah,British Columbia,1265,21202.22,16.76
2011,Imports,Utah,Total,1265,21202.22,16.76
2011,Imports,Vermont,Ontario,1246,154156.22,123.72
2011,Imports,Vermont,Quebec,469,15742.32,33.57
2011,Imports,Vermont,Total,1715,169898.54,99.07
2011,Imports,Washington,Alberta,869006.54,24570728.13,28.27
2011,Imports,Washington,British Columbia,8936965.5,195470392.6,21.87
2011,Imports,Washington,Total,9805972.04,220041120.8,22.44
2011,Imports,Wyoming,British Columbia,9425,132439,14.05
2011,Imports,Wyoming,Total,9425,132439,14.05
2012,Exports,Alberta,Oregon,198,3613.17,18.25
2012,Exports,Alberta,Total,41663.1,2244719.07,53.88
2012,Exports,Alberta,Washington,41465.1,2241105.9,54.05
2012,Exports,British Columbia,Alaska,1221.6,87636.05,71.74
2012,Exports,British Columbia,Arizona,63900,2451101.33,38.36
2012,Exports,British Columbia,California,7385503.7,182691997.8,24.74
2012,Exports,British Columbia,Idaho,33221,394253.28,11.87
2012,Exports,British Columbia,Indiana,10237,459801.1,44.92
2012,Exports,British Columbia,Montana,161903,2725972.27,16.84
2012,Exports,British Columbia,Nevada,139585,5292488.51,37.92
2012,Exports,British Columbia,New Mexico,29050,1016122.32,34.98
2012,Exports,British Columbia,Oregon,885362,27366871.75,30.91
2012,Exports,British Columbia,Total,10838969.21,274497261.4,25.33
2012,Exports,British Columbia,Utah,11120,456227.36,41.03
2012,Exports,British Columbia,Washington,2117083.91,51536924.29,24.34
2012,Exports,British Columbia,Wyoming,511,17865.27,34.96
2012,Exports,New Brunswick,Maine,778560.3,51324185.73,65.92
2012,Exports,New Brunswick,New England-ISO,172,14943.36,86.88
2012,Exports,New Brunswick,Total,778732.3,51339129.09,65.93
2012,Exports,Nova Scotia,Maine,1094,48637,44.46
2012,Exports,Nova Scotia,Total,1094,48637,44.46
2012,Exports,Ontario,Illinois,5390,237736.65,44.11
2012,Exports,Ontario,Indiana,21317,516501.24,24.23
2012,Exports,Ontario,Massachusetts,19625.8,530879.51,27.05
2012,Exports,Ontario,Michigan,4388472.05,131424336.7,29.95
2012,Exports,Ontario,Minnesota,83712.8,3159404.2,23.41
2012,Exports,Ontario,Missouri,11118,557881.96,50.18
2012,Exports,Ontario,New England-ISO,1037997.35,42531255.67,35.33
2012,Exports,Ontario,New York,5871785.262,164628760.2,28.04
2012,Exports,Ontario,Pennsylvania,182861.5,6793408.91,37.15
2012,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,2188394,74241266.04,33.92
2012,Exports,Ontario,Total,13823913.76,425184374.5,30.25
2012,Exports,Ontario,Vermont,13240,562943.43,42.52
2012,Exports,Quebec,Maine,1569368,55226291.85,35.19
2012,Exports,Quebec,New England-ISO,1165200.83,45165891.94,36.26
2012,Exports,Quebec,New York,10354850.5,315227683.7,29.58
2012,Exports,Quebec,Total,24037847.33,893944254.6,33.27
2012,Exports,Quebec,Vermont,10948428,478324387.2,36.17
2012,Exports,Saskatchewan,Michigan,4626,90710.59,19.61
2012,Exports,Saskatchewan,North Dakota,63880,1979638.85,30.99
2012,Exports,Saskatchewan,Total,68506,2070349.44,30.22
2012,Exports,Total,Alaska,1221.6,87636.05,71.74
2012,Exports,Total,Arizona,63900,2451101.33,38.36
2012,Exports,Total,California,7385503.7,182691997.8,24.74
2012,Exports,Total,Idaho,33221,394253.28,11.87
2012,Exports,Total,Illinois,5390,237736.65,44.11
2012,Exports,Total,Indiana,31554,976302.34,30.94
2012,Exports,Total,Maine,2349022.3,106599114.6,45.38
2012,Exports,Total,Massachusetts,19625.8,530879.51,27.05
2012,Exports,Total,Michigan,4393098.05,131515047.3,29.94
2012,Exports,Total,Minnesota,83712.8,3159404.2,23.41
2012,Exports,Total,Missouri,11118,557881.96,50.18
2012,Exports,Total,Montana,161903,2725972.27,16.84
2012,Exports,Total,Nevada,139585,5292488.51,37.92
2012,Exports,Total,New England-ISO,2203370.18,87712090.97,35.83
2012,Exports,Total,New Mexico,29050,1016122.32,34.98
2012,Exports,Total,New York,16226635.76,479856443.9,29.02
2012,Exports,Total,North Dakota,64151,1979638.85,30.86
2012,Exports,Total,Oregon,885560,27370484.92,30.91
2012,Exports,Total,Pennsylvania,182861.5,6793408.91,37.15
2012,Exports,Total,Pennsylvania Jersey Maryland Power Pool,2188394,74241266.04,33.92
2012,Exports,Total,Total,57639015.95,1916218288,31.49
2012,Exports,Total,Utah,11120,456227.36,41.03
2012,Exports,Total,Vermont,10961668,478887330.6,36.17
2012,Exports,Total,Washington,2158549.01,53778030.19,24.91
2012,Exports,Total,Wyoming,511,17865.27,34.96
2012,Imports,Arizona,Alberta,29,720.53,24.85
2012,Imports,Arizona,British Columbia,3576,86711.86,24.25
2012,Imports,Arizona,Total,3605,87432.39,24.25
2012,Imports,California,Alberta,150,3583.23,23.89
2012,Imports,Colorado,British Columbia,1299,13730.41,10.57
2012,Imports,Colorado,Total,1299,13730.41,10.57
2012,Imports,Idaho,British Columbia,19714,201186.73,10.21
2012,Imports,Idaho,Total,19714,201186.73,10.21
2012,Imports,Indiana,Alberta,3661,44334.58,12.11
2012,Imports,Indiana,British Columbia,1464,12941.06,8.84
2012,Imports,Indiana,Manitoba,5649,636662.64,112.7
2012,Imports,Indiana,Ontario,970,42251.52,43.56
2012,Imports,Indiana,Saskatchewan,3765,482178.06,128.07
2012,Imports,Indiana,Total,15509,1218367.86,78.56
2012,Imports,Iowa,Ontario,78,1779.48,22.81
2012,Imports,Iowa,Total,78,1779.48,22.81
2012,Imports,Maine,New Brunswick,590200.4,23281640.96,39.45
2012,Imports,Maine,Quebec,9,278.56,30.95
2012,Imports,Maine,Total,590209.4,23281919.52,39.45
2012,Imports,Massachusetts,New Brunswick,1390,24822.7,17.86
2012,Imports,Massachusetts,Ontario,94124,2830380.56,30.07
2012,Imports,Massachusetts,Total,95514,2855203.26,29.89
2012,Imports,Michigan,Ontario,287356.2,14568645.38,50.7
2012,Imports,Michigan,Quebec,280,6784.47,24.23
2012,Imports,Michigan,Total,287636.2,14575429.85,50.67
2012,Imports,Minn / N. Dakota,Manitoba,513694,9799026.92,19.08
2012,Imports,Minn / N. Dakota,Total,513694,9799026.92,19.08
2012,Imports,Minnesota,Alberta,310,8378.73,27.03
2012,Imports,Minnesota,Ontario,14583.08,501719.72,34.4
2012,Imports,Minnesota,Total,14893.08,510098.45,34.25
2012,Imports,Missouri,Ontario,1139,36675.67,32.2
2012,Imports,Missouri,Total,1139,36675.67,32.2
2012,Imports,Montana,Alberta,5835,116138.29,19.9
2012,Imports,Montana,British Columbia,321158.16,3204961.56,9.98
2012,Imports,Montana,Total,326993.16,3321099.85,10.16
2012,Imports,Nevada,Alberta,48,1153.34,24.03
2012,Imports,Nevada,British Columbia,2097,51848.91,24.73
2012,Imports,Nevada,Total,2145,53002.25,24.71
2012,Imports,New Mexico,Alberta,58,1445.72,24.93
2012,Imports,New Mexico,British Columbia,8992,157867.26,17.56
2012,Imports,New Mexico,Total,9050,159312.98,17.6
2012,Imports,New York,Ontario,296685.67,14988683.32,50.52
2012,Imports,New York,Quebec,68187,3287407.65,39.55
2012,Imports,New York,Total,364872.67,18276090.97,48.47
2012,Imports,North Dakota,Alberta,3219,57664.01,17.91
2012,Imports,North Dakota,Saskatchewan,111652,2490263.71,22.3
2012,Imports,North Dakota,Total,114871,2547927.72,22.18
2012,Imports,Oregon,Alberta,270,3575.18,13.24
2012,Imports,Oregon,British Columbia,433155.01,3466470.36,8
2012,Imports,Oregon,Total,433425.01,3470045.54,8.01
2012,Imports,Pennsylvania,Alberta,762,15131.86,19.86
2012,Imports,Pennsylvania,British Columbia,8172,130324.44,15.95
2012,Imports,Pennsylvania,Nova Scotia,10212,427893,41.9
2012,Imports,Pennsylvania,Ontario,701,45728.71,65.23
2012,Imports,Pennsylvania,Saskatchewan,22,415.83,18.9
2012,Imports,Pennsylvania,Total,19869,619493.84,31.18
2012,Imports,Total,Alberta,851807.115,18793687.44,22.06
2012,Imports,Total,British Columbia,8016709.68,126581586.4,15.79
2012,Imports,Total,Manitoba,519343,10435689.56,20.09
2012,Imports,Total,New Brunswick,591590.4,23306463.66,39.4
2012,Imports,Total,Nova Scotia,10212,427893,41.9
2012,Imports,Total,Ontario,695636.95,33015864.36,47.46
2012,Imports,Total,Quebec,83420,4146523.85,41.64
2012,Imports,Total,Saskatchewan,115439,2972857.6,25.75
2012,Imports,Total,Total,10884158.15,219680565.8,20.12
2012,Imports,Utah,British Columbia,1769,25613.23,14.48
2012,Imports,Utah,Total,1769,25613.23,14.48
2012,Imports,Vermont,Quebec,14944,852053.17,51.51
2012,Imports,Vermont,Total,14944,852053.17,51.51
2012,Imports,Washington,Alberta,837465.115,18541561.97,22.14
2012,Imports,Washington,British Columbia,7177168.51,120133016.5,16.74
2012,Imports,Washington,Total,8014633.625,138674578.5,17.3
2012,Imports,Wyoming,British Columbia,3464,36620.33,10.57
2012,Imports,Wyoming,Total,3464,36620.33,10.57
2013,Exports,Alberta,Montana,876.2,24894.78,28.41
2013,Exports,Alberta,New York,16171,464975.5,28.75
2013,Exports,Alberta,North Dakota,149,8912.3,59.81
2013,Exports,Alberta,Total,80715.2,2057767.09,25.49
2013,Exports,Alberta,Washington,63519,1558984.51,24.54
2013,Exports,British Columbia,Alaska,677.28,48479.71,71.58
2013,Exports,British Columbia,Arizona,33211,1875416.506,56.47
2013,Exports,British Columbia,California,4489247.367,194404716.3,43.3
2013,Exports,British Columbia,Colorado,89,5522.092,62.05
2013,Exports,British Columbia,Idaho,16163,939060.7849,58.1
2013,Exports,British Columbia,Indiana,4569,210933.1909,46.17
2013,Exports,British Columbia,Montana,57250,2678815.459,46.79
2013,Exports,British Columbia,Nevada,16618.308,881301.9714,53.03
2013,Exports,British Columbia,New Mexico,22407,1255068.036,56.01
2013,Exports,British Columbia,Oregon,373797.3012,18722248.3,50.09
2013,Exports,British Columbia,Pennsylvania,772,54444.9416,70.52
2013,Exports,British Columbia,Total,6921916.583,308233350.4,44.53
2013,Exports,British Columbia,Utah,86477,5824825.608,67.36
2013,Exports,British Columbia,Washington,1817126.327,81105107.48,44.63
2013,Exports,British Columbia,Wyoming,3512,227410.047,64.75
2013,Exports,New Brunswick,Maine,2000073.8,124371077.1,62.18
2013,Exports,New Brunswick,Total,2000073.8,124371077.1,62.18
2013,Exports,Ontario,Indiana,78682,2166749.944,27.54
2013,Exports,Ontario,Massachusetts,163215,6477471.55,39.69
2013,Exports,Ontario,Michigan,5925478.095,193189875.9,32.6
2013,Exports,Ontario,Minnesota,119143.8,3250586.375,27.28
2013,Exports,Ontario,Missouri,1699,67368.69,39.65
2013,Exports,Ontario,Nebraska,99.996,2996.64,29.97
2013,Exports,Ontario,New England-ISO,1058813.102,67331720.1,63.59
2013,Exports,Ontario,New York,7507847.84,245507189,32.7
2013,Exports,Ontario,Pennsylvania,431279,16186697.47,37.53
2013,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,1404612.8,53605625.27,38.16
2013,Exports,Ontario,Total,16694709.63,588041066.9,35.22
2013,Exports,Ontario,Vermont,3839,254786.03,64.14
2013,Exports,Quebec,Maine,2844885,147463406.8,51.83
2013,Exports,Quebec,New England-ISO,1321713,76169828.82,55.43
2013,Exports,Quebec,New York,11162085,320706254.8,25.55
2013,Exports,Quebec,Total,26904711,1084952121,36.31
2013,Exports,Quebec,Vermont,11576028,540612630.6,40.69
2013,Exports,Saskatchewan,Michigan,491,14784.56,30.11
2013,Exports,Saskatchewan,Minn / N. Dakota,2666,204849,76.84
2013,Exports,Saskatchewan,Minnesota,144,7587,52.69
2013,Exports,Saskatchewan,Missouri,80,2336,29.2
2013,Exports,Saskatchewan,North Dakota,77902,2607972.74,33.48
2013,Exports,Saskatchewan,Total,81283,2837529.3,34.91
2013,Exports,Total,Alaska,677.28,48479.71,71.58
2013,Exports,Total,Arizona,33211,1875416.506,56.47
2013,Exports,Total,California,4489247.367,194404716.3,43.3
2013,Exports,Total,Colorado,89,5522.092,62.05
2013,Exports,Total,Idaho,16163,939060.7849,58.1
2013,Exports,Total,Indiana,83251,2377683.135,28.56
2013,Exports,Total,Maine,4844958.8,271834483.9,56.11
2013,Exports,Total,Massachusetts,163215,6477471.55,39.69
2013,Exports,Total,Michigan,5925969.095,193204660.4,32.6
2013,Exports,Total,Minnesota,119287.8,3258173.375,27.31
2013,Exports,Total,Missouri,1779,69704.69,39.18
2013,Exports,Total,Montana,58126.2,2703710.239,46.51
2013,Exports,Total,Nebraska,99.996,2996.64,29.97
2013,Exports,Total,Nevada,16618.308,881301.9714,53.03
2013,Exports,Total,New England-ISO,2380526.102,143501548.9,59.06
2013,Exports,Total,New Mexico,22407,1255068.036,56.01
2013,Exports,Total,New York,18686103.84,566678419.2,28.43
2013,Exports,Total,North Dakota,78051,2616885.04,33.53
2013,Exports,Total,Oregon,373797.3012,18722248.3,50.09
2013,Exports,Total,Pennsylvania,432051,16241142.41,37.59
2013,Exports,Total,Pennsylvania Jersey Maryland Power Pool,1404612.8,53605625.27,38.16
2013,Exports,Total,Total,62577905.98,2454621455,37.5
2013,Exports,Total,Utah,86477,5824825.608,67.36
2013,Exports,Total,Vermont,11579867,540867416.7,40.7
2013,Exports,Total,Washington,1880645.327,82664091.99,43.96
2013,Exports,Total,Wyoming,3512,227410.047,64.75
2013,Imports,Arizona,British Columbia,26515,849595.9281,32.04
2013,Imports,Arizona,Total,26515,849595.9281,32.04
2013,Imports,Colorado,British Columbia,1366,26679.5237,19.53
2013,Imports,Colorado,Total,1366,26679.5237,19.53
2013,Imports,Idaho,British Columbia,24376,377204.1435,15.47
2013,Imports,Idaho,Total,24376,377204.1435,15.47
2013,Imports,Indiana,Alberta,5806,146797.8,25.28
2013,Imports,Indiana,British Columbia,3951,62841.6649,15.91
2013,Imports,Indiana,Manitoba,10545,1041478.82,98.77
2013,Imports,Indiana,Ontario,1195,75773.0625,63.41
2013,Imports,Indiana,Saskatchewan,1593,111332.77,69.89
2013,Imports,Indiana,Total,23090,1438224.117,62.29
2013,Imports,Maine,New Brunswick,226524.6,13367991.93,59.01
2013,Imports,Maine,Total,226524.6,13367991.93,59.01
2013,Imports,Massachusetts,Ontario,1420,55930.49,39.39
2013,Imports,Massachusetts,Total,1420,55930.49,39.39
2013,Imports,Michigan,Ontario,214828.19,9073080.63,42.23
2013,Imports,Michigan,Total,214828.19,9073080.63,42.23
2013,Imports,Minn / N. Dakota,Manitoba,312147,10408799.63,33.35
2013,Imports,Minn / N. Dakota,Saskatchewan,460,40684,88.44
2013,Imports,Minn / N. Dakota,Total,312607,10449483.63,33.43
2013,Imports,Minnesota,Manitoba,6,299.78,49.96
2013,Imports,Minnesota,Ontario,8311.64,229015.6631,27.55
2013,Imports,Minnesota,Saskatchewan,680,42058,61.85
2013,Imports,Minnesota,Total,8997.64,271373.4431,30.16
2013,Imports,Montana,Alberta,126798.09,6699802.96,52.84
2013,Imports,Montana,British Columbia,279129.4079,5865048.035,21.01
2013,Imports,Montana,Total,405927.4979,12564850.99,30.95
2013,Imports,Nevada,British Columbia,3347,123958.7566,37.04
2013,Imports,Nevada,Total,3347,123958.7566,37.04
2013,Imports,New England-ISO,Ontario,2003,43024.1,21.48
2013,Imports,New England-ISO,Total,2003,43024.1,21.48
2013,Imports,New Mexico,British Columbia,3274,63467.9929,19.39
2013,Imports,New Mexico,Total,3274,63467.9929,19.39
2013,Imports,New York,New Brunswick,1407.95,133494.87,94.82
2013,Imports,New York,Ontario,155193.52,10221110.18,65.86
2013,Imports,New York,Quebec,555966,36077851.23,63.88
2013,Imports,New York,Total,712567.47,46432456.28,64.37
2013,Imports,North Dakota,Saskatchewan,68288,1958517.87,28.68
2013,Imports,North Dakota,Total,68288,1958517.87,28.68
2013,Imports,Oregon,British Columbia,316623.1825,5723156.611,18.08
2013,Imports,Oregon,Total,316623.1825,5723156.611,18.08
2013,Imports,Pennsylvania,Alberta,380,10350.4744,27.24
2013,Imports,Pennsylvania,British Columbia,25884,539792.001,20.85
2013,Imports,Pennsylvania,Nova Scotia,413,34468,83.46
2013,Imports,Pennsylvania,Ontario,4925,201704.1279,40.96
2013,Imports,Pennsylvania,Total,31602,786314.6033,24.88
2013,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,3300,184458.2145,55.9
2013,Imports,Pennsylvania Jersey Maryland Power Pool,Total,3300,184458.2145,55.9
2013,Imports,Total,Alberta,648200.09,25853421.88,39.88
2013,Imports,Total,British Columbia,8472898.178,258321397.3,30.49
2013,Imports,Total,Manitoba,322698,11450578.23,35.48
2013,Imports,Total,New Brunswick,227932.55,13501486.8,59.23
2013,Imports,Total,Nova Scotia,413,34468,83.46
2013,Imports,Total,Ontario,392205.35,20565567.1,52.44
2013,Imports,Total,Quebec,558549,37003461.14,63.97
2013,Imports,Total,Saskatchewan,71021,2152592.64,30.31
2013,Imports,Total,Total,10693917.17,368882973.1,34.38
2013,Imports,Utah,British Columbia,17687,314500.2448,17.78
2013,Imports,Utah,Total,17687,314500.2448,17.78
2013,Imports,Vermont,Ontario,1029,481470.63,467.9
2013,Imports,Vermont,Quebec,2583,925609.91,82.98
2013,Imports,Vermont,Total,3612,1407080.54,192.63
2013,Imports,Washington,Alberta,515216,18996470.64,36.87
2013,Imports,Washington,British Columbia,7704883.587,246005831.7,31.93
2013,Imports,Washington,Total,8220099.587,265002302.3,32.24
2013,Imports,Wyoming,British Columbia,5343,109696.3142,20.53
2013,Imports,Wyoming,Total,5343,109696.3142,20.53
2014,Exports,Alberta,California,531,38034.46,71.63
2014,Exports,Alberta,Indiana,547,39480.515,72.18
